http://www.youtube.com/embed/plnQCcxmgOM,Akepygnox,(C) F / G Ab (Bb) C Db Eb F G Ab C (F) - F "Akepygnox" 13 - low F minor,
http://www.youtube.com/embed/PN7lHoO1DVI,Da Xiong Diao,C / F G Bb C D Eb F G - C minor / F dorian hexatonique - "Da Xiong Diao" ou DXD comme elle était appelée à l'origine par Kyle de PantheonSteel.,
http://www.youtube.com/embed/po11JtAMuAk,Kurd extended,D / (F) (G) A Bb C D E F G A C (D) (E) (G) - D minor / A Phrygian 15,
http://www.youtube.com/embed/poqXk0cdpx4,D3 major & B2 minor 17,D3 major & B2 minor 17,
http://www.youtube.com/embed/PRAGFPoVjVk,Celtic minor,Bb/F Ab Bb C Db Eb F Ab - Bb "Celtic minor" - Bb / F minor hexatonic,
http://www.youtube.com/embed/pwKE8504FWg,Major,F / A C D E F G A C D F A - F "Major" 12 - F major / A minor hexatonic,
http://www.youtube.com/embed/q1eXLhXznAo,E minor 11 *D - E Aeolian / A Dorian / B Phrygian,E / A B C D E F# G A B D - E/A "Dorian" 11 - E minor / A Dorian heptatonic ,
http://www.youtube.com/embed/QIDVf7bq3N4,Dorian,F / Ab B C D Eb F G Ab C F - F/Ab "Lydian #2" 11 - F Dorian #4 / Ab Lydian #2 heptatonic - Shellopan by Matthieu,
http://www.youtube.com/embed/QiYrokBcFec,Celtic minor,D / A C D E F G A C D - "Celtic minor" 10 - D/A minor hexatonic,
http://www.youtube.com/embed/qPS5-d8nfd4,D Celtic mineur 17 - D minor,D(F)(G)/A(Bb)CDEFGACD(E)(F)(G)(A),
http://www.youtube.com/embed/QwG4SeKd7y0,E Celtic Minor 17 inox - E minor heptatonic,E / (G) (A) B (C) D E F# G A B (C) D E F# G A,
http://www.youtube.com/embed/R6UqgPyVnd8,Oriental Decatonic #1,(B) E / (F) (G#) A B C (D) D# E F# G A B (C) (D) (D#) E - E "Oriental Decatonic" 18 - Hijazkar & Hijaz & Kurd & minor,
http://www.youtube.com/embed/RJIyE_jZFYw,Kurd,C# / (E F#) G# A B C# D# E F# G# B (C# D# E) - C# minor / G# Phrygian 15 "Kurd",
http://www.youtube.com/embed/RLtkdq478BY,Pentatonic minor,F# / A B C# D F# G A C# D F# G B,
